Date,Company,Ticker,Open,High,Low,Close,Volume
2024-08-23,Reliance Industries,RELIANCE.NS,1490.87,1498.38,1485.6,1487.13,9249654
2024-08-26,Reliance Industries,RELIANCE.NS,1494.07,1509.96,1490.13,1499.65,8816114
2024-08-27,Reliance Industries,RELIANCE.NS,1497.57,1500.52,1486.61,1487.6,6251156
2024-08-28,Reliance Industries,RELIANCE.NS,1492.11,1494.57,1480.22,1485.47,9610286
2024-08-29,Reliance Industries,RELIANCE.NS,1490.23,1523.84,1481.21,1507.9,38335358
2024-08-30,Reliance Industries,RELIANCE.NS,1520.87,1526.54,1490.45,1496.7,41620730
2024-09-02,Reliance Industries,RELIANCE.NS,1497.94,1513.73,1493.73,1503.27,11240852
2024-09-03,Reliance Industries,RELIANCE.NS,1508.23,1509.96,1494.59,1496.2,10923800
2024-09-04,Reliance Industries,RELIANCE.NS,1487.85,1504.51,1486.66,1501.58,11983304
2024-09-05,Reliance Industries,RELIANCE.NS,1506.04,1512.71,1474.32,1480.19,16264168
2024-09-06,Reliance Industries,RELIANCE.NS,1479.72,1484.18,1449.11,1452.28,19394228
2024-09-09,Reliance Industries,RELIANCE.NS,1453.94,1457.34,1443.14,1449.93,9010298
2024-09-10,Reliance Industries,RELIANCE.NS,1448.0,1459.45,1445.1,1449.01,10768260
2024-09-11,Reliance Industries,RELIANCE.NS,1450.52,1456.17,1435.16,1439.07,9760202
2024-09-12,Reliance Industries,RELIANCE.NS,1444.53,1473.28,1433.5,1467.13,22349376
2024-09-13,Reliance Industries,RELIANCE.NS,1463.76,1470.45,1456.92,1460.02,8711328
2024-09-16,Reliance Industries,RELIANCE.NS,1464.9,1468.22,1452.21,1458.75,5481774
2024-09-17,Reliance Industries,RELIANCE.NS,1461.38,1464.82,1454.07,1459.69,5935328
2024-09-18,Reliance Industries,RELIANCE.NS,1457.41,1469.31,1448.04,1450.92,8574714
2024-09-19,Reliance Industries,RELIANCE.NS,1453.7,1463.86,1443.09,1457.09,16955902
2024-09-20,Reliance Industries,RELIANCE.NS,1461.38,1482.2,1458.78,1473.2,30897320
2024-09-23,Reliance Industries,RELIANCE.NS,1478.23,1488.64,1476.2,1480.59,8832314
2024-09-24,Reliance Industries,RELIANCE.NS,1475.76,1487.65,1475.14,1476.62,17137444
2024-09-25,Reliance Industries,RELIANCE.NS,1471.19,1483.69,1467.53,1481.16,7069002
2024-09-26,Reliance Industries,RELIANCE.NS,1477.89,1491.12,1475.31,1485.12,18818998
2024-09-27,Reliance Industries,RELIANCE.NS,1486.17,1520.35,1479.23,1513.11,20597478
2024-09-30,Reliance Industries,RELIANCE.NS,1506.39,1511.92,1461.78,1463.93,27008814
2024-10-01,Reliance Industries,RELIANCE.NS,1467.97,1475.21,1450.3,1452.28,16431642
2024-10-03,Reliance Industries,RELIANCE.NS,1424.28,1436.99,1390.07,1394.93,37757294
2024-10-04,Reliance Industries,RELIANCE.NS,1391.9,1405.21,1369.94,1374.65,37072876
2024-10-07,Reliance Industries,RELIANCE.NS,1381.57,1384.54,1349.72,1358.99,22181340
2024-10-08,Reliance Industries,RELIANCE.NS,1361.22,1389.0,1353.41,1385.39,17020808
2024-10-09,Reliance Industries,RELIANCE.NS,1385.56,1388.98,1360.75,1362.83,14310610
2024-10-10,Reliance Industries,RELIANCE.NS,1368.21,1374.13,1357.7,1359.31,22358646
2024-10-11,Reliance Industries,RELIANCE.NS,1358.27,1371.43,1357.11,1360.35,7980122
2024-10-14,Reliance Industries,RELIANCE.NS,1367.64,1368.26,1356.54,1360.77,12221432
2024-10-15,Reliance Industries,RELIANCE.NS,1346.89,1359.96,1329.22,1332.52,33762794
2024-10-16,Reliance Industries,RELIANCE.NS,1328.53,1352.32,1326.17,1342.48,20034438
2024-10-17,Reliance Industries,RELIANCE.NS,1354.01,1356.73,1340.47,1344.81,15543660
2024-10-18,Reliance Industries,RELIANCE.NS,1340.6,1356.71,1329.84,1347.66,12082452
2024-10-21,Reliance Industries,RELIANCE.NS,1355.42,1362.24,1346.1,1357.48,14067408
2024-10-22,Reliance Industries,RELIANCE.NS,1357.48,1364.22,1328.75,1331.85,15831960
2024-10-23,Reliance Industries,RELIANCE.NS,1326.05,1345.85,1323.57,1327.06,17214742
2024-10-24,Reliance Industries,RELIANCE.NS,1323.84,1332.2,1311.8,1328.33,22155934
2024-10-25,Reliance Industries,RELIANCE.NS,1332.0,1332.84,1310.68,1316.48,18597496
2024-10-28,Reliance Industries,RELIANCE.NS,1325.55,1341.42,1310.78,1322.93,10824350
2024-10-29,Reliance Industries,RELIANCE.NS,1316.73,1331.7,1309.0,1328.53,12008361
2024-10-30,Reliance Industries,RELIANCE.NS,1323.57,1338.44,1314.0,1332.39,11984423
2024-10-31,Reliance Industries,RELIANCE.NS,1328.53,1331.5,1314.8,1320.65,9331650
2024-11-01,Reliance Industries,RELIANCE.NS,1321.64,1330.46,1321.59,1327.19,2127335
2024-11-04,Reliance Industries,RELIANCE.NS,1326.4,1328.53,1274.1,1291.0,19796890
2024-11-05,Reliance Industries,RELIANCE.NS,1281.93,1298.34,1275.14,1294.12,16267479
2024-11-06,Reliance Industries,RELIANCE.NS,1298.78,1316.93,1289.07,1314.0,21625209
2024-11-07,Reliance Industries,RELIANCE.NS,1312.66,1312.66,1291.45,1294.47,9611974
2024-11-08,Reliance Industries,RELIANCE.NS,1286.54,1290.51,1264.08,1272.76,19814406
2024-11-11,Reliance Industries,RELIANCE.NS,1268.0,1274.99,1256.15,1261.8,9056552
2024-11-12,Reliance Industries,RELIANCE.NS,1264.63,1278.26,1256.65,1263.34,10671091
2024-11-13,Reliance Industries,RELIANCE.NS,1259.37,1264.53,1238.8,1241.33,14633633
2024-11-14,Reliance Industries,RELIANCE.NS,1242.87,1261.7,1240.39,1256.75,12612633
2024-11-18,Reliance Industries,RELIANCE.NS,1256.75,1262.0,1233.25,1249.96,13620611
2024-11-19,Reliance Industries,RELIANCE.NS,1249.96,1270.53,1224.57,1231.02,14183746
2024-11-21,Reliance Industries,RELIANCE.NS,1231.02,1233.3,1206.83,1212.53,19433843
2024-11-22,Reliance Industries,RELIANCE.NS,1218.87,1257.99,1211.98,1254.57,20471957
2024-11-25,Reliance Industries,RELIANCE.NS,1278.95,1293.28,1271.47,1275.98,28923341
2024-11-26,Reliance Industries,RELIANCE.NS,1283.86,1286.74,1273.2,1284.61,9247557
2024-11-27,Reliance Industries,RELIANCE.NS,1282.43,1292.69,1274.99,1282.13,9572746
2024-11-28,Reliance Industries,RELIANCE.NS,1278.91,1285.5,1258.18,1259.92,15027412
2024-11-29,Reliance Industries,RELIANCE.NS,1269.04,1288.37,1264.33,1281.14,13202307
2024-12-02,Reliance Industries,RELIANCE.NS,1276.97,1300.12,1266.12,1297.94,11024152
2024-12-03,Reliance Industries,RELIANCE.NS,1305.72,1315.44,1295.81,1311.97,16869482
2024-12-04,Reliance Industries,RELIANCE.NS,1314.65,1317.03,1292.88,1297.74,19608540
2024-12-05,Reliance Industries,RELIANCE.NS,1303.1,1318.56,1294.97,1310.73,16858723
2024-12-06,Reliance Industries,RELIANCE.NS,1312.56,1312.56,1298.78,1300.32,9037514
2024-12-09,Reliance Industries,RELIANCE.NS,1291.84,1303.74,1282.03,1284.06,14650002
2024-12-10,Reliance Industries,RELIANCE.NS,1278.21,1283.81,1269.24,1273.85,16043729
2024-12-11,Reliance Industries,RELIANCE.NS,1274.0,1278.95,1265.12,1267.26,11724373
2024-12-12,Reliance Industries,RELIANCE.NS,1259.13,1267.26,1249.81,1252.09,20906813
2024-12-13,Reliance Industries,RELIANCE.NS,1249.21,1264.28,1228.99,1261.95,28630222
2024-12-16,Reliance Industries,RELIANCE.NS,1264.08,1270.03,1255.71,1257.44,9486781
2024-12-17,Reliance Industries,RELIANCE.NS,1250.25,1253.08,1232.16,1234.64,17462791
2024-12-18,Reliance Industries,RELIANCE.NS,1230.03,1249.16,1230.03,1242.52,12670179
2024-12-19,Reliance Industries,RELIANCE.NS,1228.39,1234.24,1218.48,1219.91,14244653
2024-12-20,Reliance Industries,RELIANCE.NS,1213.52,1228.89,1191.21,1194.98,20312896
2024-12-23,Reliance Industries,RELIANCE.NS,1204.6,1216.69,1202.81,1211.83,10052824
2024-12-24,Reliance Industries,RELIANCE.NS,1211.83,1222.99,1210.55,1212.28,6734917
2024-12-26,Reliance Industries,RELIANCE.NS,1213.77,1217.19,1203.85,1206.13,10016178
2024-12-27,Reliance Industries,RELIANCE.NS,1207.87,1217.39,1206.58,1210.6,7000397
2024-12-30,Reliance Industries,RELIANCE.NS,1205.99,1212.73,1197.76,1200.33,8818766
2024-12-31,Reliance Industries,RELIANCE.NS,1197.66,1208.66,1195.82,1205.04,6405475
2025-01-01,Reliance Industries,RELIANCE.NS,1204.45,1215.8,1201.23,1210.79,5892590
2025-01-02,Reliance Industries,RELIANCE.NS,1210.79,1233.79,1209.55,1231.17,15486276
2025-01-03,Reliance Industries,RELIANCE.NS,1233.25,1251.24,1224.92,1240.44,15521102
2025-01-06,Reliance Industries,RELIANCE.NS,1243.21,1251.19,1204.6,1207.57,14816766
2025-01-07,Reliance Industries,RELIANCE.NS,1211.54,1233.84,1210.79,1230.23,10070505
2025-01-08,Reliance Industries,RELIANCE.NS,1238.31,1260.17,1234.69,1254.66,19346579
2025-01-09,Reliance Industries,RELIANCE.NS,1256.15,1258.88,1237.36,1244.01,12794704
2025-01-10,Reliance Industries,RELIANCE.NS,1243.11,1245.99,1225.42,1231.27,8120332
2025-01-13,Reliance Industries,RELIANCE.NS,1219.47,1234.59,1215.9,1229.23,13764861
2025-01-14,Reliance Industries,RELIANCE.NS,1233.45,1242.62,1216.74,1228.14,13095266
2025-01-15,Reliance Industries,RELIANCE.NS,1234.29,1246.24,1231.22,1241.48,9578856
2025-01-16,Reliance Industries,RELIANCE.NS,1248.12,1264.08,1240.59,1255.61,14117603
2025-01-17,Reliance Industries,RELIANCE.NS,1310.93,1314.65,1274.0,1291.2,29366277
2025-01-20,Reliance Industries,RELIANCE.NS,1304.73,1304.73,1289.12,1294.27,14040244
2025-01-21,Reliance Industries,RELIANCE.NS,1299.28,1301.76,1259.32,1262.79,14562976
2025-01-22,Reliance Industries,RELIANCE.NS,1267.36,1271.92,1257.84,1266.17,10273590
2025-01-23,Reliance Industries,RELIANCE.NS,1259.13,1266.41,1250.8,1252.83,8720682
2025-01-24,Reliance Industries,RELIANCE.NS,1255.16,1262.1,1232.85,1235.63,14235970
2025-01-27,Reliance Industries,RELIANCE.NS,1228.49,1229.83,1209.55,1218.82,9536019
2025-01-28,Reliance Industries,RELIANCE.NS,1227.4,1234.09,1208.07,1223.83,10568025
2025-01-29,Reliance Industries,RELIANCE.NS,1225.42,1232.11,1217.54,1224.92,5928156
2025-01-30,Reliance Industries,RELIANCE.NS,1224.97,1246.24,1221.85,1242.32,9269259
2025-01-31,Reliance Industries,RELIANCE.NS,1245.1,1256.15,1238.31,1254.27,6584612
2025-02-01,Reliance Industries,RELIANCE.NS,1254.27,1259.67,1230.37,1253.77,7118453
2025-02-03,Reliance Industries,RELIANCE.NS,1240.29,1245.25,1226.95,1235.23,9252345
2025-02-04,Reliance Industries,RELIANCE.NS,1237.36,1277.77,1235.93,1274.2,16691069
2025-02-05,Reliance Industries,RELIANCE.NS,1271.67,1279.45,1265.77,1267.26,10112028
2025-02-06,Reliance Industries,RELIANCE.NS,1262.79,1276.97,1259.47,1270.58,9956001
2025-02-07,Reliance Industries,RELIANCE.NS,1265.22,1272.71,1251.19,1255.85,8764283
2025-02-10,Reliance Industries,RELIANCE.NS,1253.67,1255.66,1234.89,1242.92,6970972
2025-02-11,Reliance Industries,RELIANCE.NS,1253.72,1253.72,1219.57,1224.28,8859714
2025-02-12,Reliance Industries,RELIANCE.NS,1209.01,1216.4,1183.13,1206.13,21131654
2025-02-13,Reliance Industries,RELIANCE.NS,1206.63,1217.49,1201.62,1205.69,8511216
2025-02-14,Reliance Industries,RELIANCE.NS,1208.56,1213.52,1195.13,1206.83,10298145
2025-02-17,Reliance Industries,RELIANCE.NS,1200.73,1216.99,1194.19,1214.41,8166683
2025-02-18,Reliance Industries,RELIANCE.NS,1214.36,1219.37,1205.69,1214.91,6673250
2025-02-19,Reliance Industries,RELIANCE.NS,1209.06,1222.2,1207.13,1216.94,6217338
2025-02-20,Reliance Industries,RELIANCE.NS,1213.47,1228.74,1211.54,1222.44,7795582
2025-02-21,Reliance Industries,RELIANCE.NS,1218.18,1229.38,1211.69,1217.63,6904025
2025-02-24,Reliance Industries,RELIANCE.NS,1206.13,1212.78,1200.14,1204.15,7172498
2025-02-25,Reliance Industries,RELIANCE.NS,1200.63,1210.55,1191.21,1193.69,11552182
2025-02-27,Reliance Industries,RELIANCE.NS,1202.42,1204.6,1190.37,1196.76,11509215
2025-02-28,Reliance Industries,RELIANCE.NS,1191.71,1206.93,1183.08,1189.82,23007298
2025-03-03,Reliance Industries,RELIANCE.NS,1193.69,1196.12,1146.1,1161.22,17944938
2025-03-04,Reliance Industries,RELIANCE.NS,1152.25,1163.95,1149.62,1151.95,11377373
2025-03-05,Reliance Industries,RELIANCE.NS,1151.06,1172.87,1147.09,1165.53,8664095
2025-03-06,Reliance Industries,RELIANCE.NS,1186.75,1203.56,1175.0,1199.24,14468014
2025-03-07,Reliance Industries,RELIANCE.NS,1205.59,1244.06,1201.62,1239.1,16474965
2025-03-10,Reliance Industries,RELIANCE.NS,1234.34,1247.23,1224.82,1227.8,11931051
2025-03-11,Reliance Industries,RELIANCE.NS,1229.38,1238.8,1219.22,1236.62,10089838
2025-03-12,Reliance Industries,RELIANCE.NS,1247.23,1252.19,1233.35,1246.29,11977555
2025-03-13,Reliance Industries,RELIANCE.NS,1249.26,1253.33,1233.2,1237.22,9505270
2025-03-17,Reliance Industries,RELIANCE.NS,1231.51,1246.63,1222.54,1228.24,16640917
2025-03-18,Reliance Industries,RELIANCE.NS,1228.24,1228.24,1228.24,1228.24,0
2025-03-19,Reliance Industries,RELIANCE.NS,1230.42,1242.52,1228.19,1236.47,16162399
2025-03-20,Reliance Industries,RELIANCE.NS,1241.13,1262.1,1239.35,1258.28,15971477
2025-03-21,Reliance Industries,RELIANCE.NS,1264.08,1270.03,1259.23,1265.42,21780769
2025-03-24,Reliance Industries,RELIANCE.NS,1279.95,1294.82,1273.25,1290.95,20299319
2025-03-25,Reliance Industries,RELIANCE.NS,1296.5,1296.5,1271.62,1274.44,13713899
2025-03-26,Reliance Industries,RELIANCE.NS,1279.95,1282.72,1257.89,1262.15,12074747
2025-03-27,Reliance Industries,RELIANCE.NS,1267.21,1274.0,1260.42,1267.26,15028056
2025-03-28,Reliance Industries,RELIANCE.NS,1269.04,1284.66,1258.13,1264.18,18147129
2025-04-01,Reliance Industries,RELIANCE.NS,1253.77,1266.96,1238.6,1241.88,12099648
2025-04-02,Reliance Industries,RELIANCE.NS,1236.87,1244.8,1233.25,1240.44,10142590
2025-04-03,Reliance Industries,RELIANCE.NS,1222.49,1241.08,1222.49,1238.01,7434366
2025-04-04,Reliance Industries,RELIANCE.NS,1230.47,1234.79,1182.93,1194.39,17908652
2025-04-07,Reliance Industries,RELIANCE.NS,1122.51,1161.22,1105.3,1155.72,22156106
2025-04-08,Reliance Industries,RELIANCE.NS,1161.97,1186.35,1153.34,1172.08,19555040
2025-04-09,Reliance Industries,RELIANCE.NS,1159.49,1179.61,1158.0,1175.2,10223104
2025-04-11,Reliance Industries,RELIANCE.NS,1184.92,1212.18,1184.92,1208.51,11224242
2025-04-15,Reliance Industries,RELIANCE.NS,1240.29,1240.29,1226.51,1229.48,13378535
2025-04-16,Reliance Industries,RELIANCE.NS,1223.53,1230.28,1218.48,1228.69,8248464
2025-04-17,Reliance Industries,RELIANCE.NS,1229.58,1269.24,1217.09,1263.59,15398401
2025-04-21,Reliance Industries,RELIANCE.NS,1259.13,1289.76,1256.15,1284.41,10429964
2025-04-22,Reliance Industries,RELIANCE.NS,1288.87,1292.74,1275.29,1280.14,13051707
2025-04-23,Reliance Industries,RELIANCE.NS,1285.9,1294.82,1274.39,1288.87,10480888
2025-04-24,Reliance Industries,RELIANCE.NS,1281.33,1293.33,1279.25,1290.46,10468940
2025-04-25,Reliance Industries,RELIANCE.NS,1292.34,1313.85,1277.07,1289.27,14431012
2025-04-28,Reliance Industries,RELIANCE.NS,1328.53,1362.83,1308.9,1357.08,31104496
2025-04-29,Reliance Industries,RELIANCE.NS,1359.26,1398.82,1358.27,1387.72,32538970
2025-04-30,Reliance Industries,RELIANCE.NS,1390.0,1400.31,1357.28,1392.97,25480745
2025-05-02,Reliance Industries,RELIANCE.NS,1401.89,1414.48,1397.04,1407.64,13007841
2025-05-05,Reliance Industries,RELIANCE.NS,1418.75,1427.18,1414.68,1419.05,12685649
2025-05-06,Reliance Industries,RELIANCE.NS,1418.75,1419.74,1398.52,1408.73,14084117
2025-05-07,Reliance Industries,RELIANCE.NS,1408.73,1412.2,1390.69,1393.96,13440169
2025-05-08,Reliance Industries,RELIANCE.NS,1392.08,1408.64,1386.03,1394.95,16106175
2025-05-09,Reliance Industries,RELIANCE.NS,1373.64,1382.86,1362.73,1365.41,13668904
2025-05-12,Reliance Industries,RELIANCE.NS,1388.01,1426.68,1388.01,1424.2,10674081
2025-05-13,Reliance Industries,RELIANCE.NS,1421.23,1435.3,1400.31,1403.58,11407896
2025-05-14,Reliance Industries,RELIANCE.NS,1407.84,1417.66,1403.38,1412.2,5570160
2025-05-15,Reliance Industries,RELIANCE.NS,1412.8,1448.89,1400.6,1441.75,20177211
2025-05-16,Reliance Industries,RELIANCE.NS,1440.76,1448.49,1434.91,1443.93,9036695
2025-05-19,Reliance Industries,RELIANCE.NS,1439.67,1442.15,1425.89,1428.46,6195791
2025-05-20,Reliance Industries,RELIANCE.NS,1425.89,1432.63,1409.63,1412.4,11270560
2025-05-21,Reliance Industries,RELIANCE.NS,1411.71,1423.9,1405.96,1416.96,6136364
2025-05-22,Reliance Industries,RELIANCE.NS,1409.03,1411.61,1384.94,1397.33,12134466
2025-05-23,Reliance Industries,RELIANCE.NS,1394.56,1421.52,1394.56,1414.58,6474883
2025-05-26,Reliance Industries,RELIANCE.NS,1419.74,1428.66,1412.9,1422.52,4842944
2025-05-27,Reliance Industries,RELIANCE.NS,1413.89,1424.7,1401.79,1409.92,12640414
2025-05-28,Reliance Industries,RELIANCE.NS,1407.94,1410.42,1398.62,1400.8,5944611
2025-05-29,Reliance Industries,RELIANCE.NS,1400.01,1407.84,1396.54,1405.66,13771917
2025-05-30,Reliance Industries,RELIANCE.NS,1405.86,1418.35,1397.63,1408.73,13788484
2025-06-02,Reliance Industries,RELIANCE.NS,1400.01,1405.36,1383.65,1401.6,8098668
2025-06-03,Reliance Industries,RELIANCE.NS,1410.12,1414.29,1391.38,1393.47,11252626
2025-06-04,Reliance Industries,RELIANCE.NS,1402.59,1413.49,1394.06,1411.31,8126827
2025-06-05,Reliance Industries,RELIANCE.NS,1415.77,1442.24,1411.41,1430.05,13716817
2025-06-06,Reliance Industries,RELIANCE.NS,1428.66,1439.07,1424.7,1431.14,8182161
2025-06-09,Reliance Industries,RELIANCE.NS,1444.53,1445.02,1432.93,1436.4,7885125
2025-06-10,Reliance Industries,RELIANCE.NS,1437.59,1441.45,1423.7,1426.18,7913181
2025-06-11,Reliance Industries,RELIANCE.NS,1433.42,1456.03,1430.74,1436.49,8195700
2025-06-12,Reliance Industries,RELIANCE.NS,1441.06,1444.53,1422.12,1429.26,8828114
2025-06-13,Reliance Industries,RELIANCE.NS,1411.81,1423.21,1402.19,1415.67,9757276
2025-06-16,Reliance Industries,RELIANCE.NS,1414.68,1430.05,1412.2,1425.49,8458093
2025-06-17,Reliance Industries,RELIANCE.NS,1435.6,1435.6,1413.59,1418.95,10366599
2025-06-18,Reliance Industries,RELIANCE.NS,1417.76,1430.45,1413.49,1417.86,6681735
2025-06-19,Reliance Industries,RELIANCE.NS,1417.86,1427.57,1413.49,1421.03,10007230
2025-06-20,Reliance Industries,RELIANCE.NS,1418.75,1458.41,1415.87,1453.65,29010635
2025-06-23,Reliance Industries,RELIANCE.NS,1440.56,1451.27,1429.65,1444.33,5989078
2025-06-24,Reliance Industries,RELIANCE.NS,1452.46,1462.37,1430.74,1438.38,16402744
2025-06-25,Reliance Industries,RELIANCE.NS,1451.47,1459.79,1448.0,1454.74,7525851
2025-06-26,Reliance Industries,RELIANCE.NS,1456.52,1485.97,1452.56,1482.5,14657893
2025-06-27,Reliance Industries,RELIANCE.NS,1486.56,1508.97,1484.08,1502.43,11117052
2025-06-30,Reliance Industries,RELIANCE.NS,1500.84,1511.74,1483.19,1487.75,8409527
2025-07-01,Reliance Industries,RELIANCE.NS,1487.75,1518.29,1487.26,1515.31,10368523
2025-07-02,Reliance Industries,RELIANCE.NS,1515.31,1516.9,1495.78,1505.8,6361002
2025-07-03,Reliance Industries,RELIANCE.NS,1507.78,1518.78,1500.05,1504.8,11283291
2025-07-04,Reliance Industries,RELIANCE.NS,1510.95,1516.9,1504.21,1514.22,6603501
2025-07-07,Reliance Industries,RELIANCE.NS,1513.53,1531.57,1511.94,1528.3,7251074
2025-07-08,Reliance Industries,RELIANCE.NS,1522.85,1531.67,1517.1,1524.44,7171261
2025-07-09,Reliance Industries,RELIANCE.NS,1523.54,1537.72,1497.17,1505.99,8870660
2025-07-10,Reliance Industries,RELIANCE.NS,1506.69,1511.65,1494.59,1504.21,10047129
2025-07-11,Reliance Industries,RELIANCE.NS,1499.05,1502.03,1477.54,1482.4,7234991
2025-07-14,Reliance Industries,RELIANCE.NS,1479.42,1487.16,1466.44,1471.0,10311846
2025-07-15,Reliance Industries,RELIANCE.NS,1473.48,1483.69,1469.71,1472.68,8132454
2025-07-16,Reliance Industries,RELIANCE.NS,1460.39,1478.23,1458.9,1472.88,10409983
2025-07-17,Reliance Industries,RELIANCE.NS,1474.66,1476.85,1461.28,1463.76,11854613
2025-07-18,Reliance Industries,RELIANCE.NS,1472.09,1472.09,1456.52,1463.36,10296318
2025-07-21,Reliance Industries,RELIANCE.NS,1452.46,1463.36,1410.92,1416.37,22442744
2025-07-22,Reliance Industries,RELIANCE.NS,1415.18,1419.64,1398.62,1400.7,20396320
2025-07-23,Reliance Industries,RELIANCE.NS,1413.79,1413.79,1402.29,1412.4,8354596
2025-07-24,Reliance Industries,RELIANCE.NS,1407.05,1410.82,1384.05,1390.89,14740507
2025-07-25,Reliance Industries,RELIANCE.NS,1386.92,1389.0,1372.25,1379.78,11854722
2025-07-28,Reliance Industries,RELIANCE.NS,1380.38,1395.75,1373.14,1375.72,7748361
2025-07-29,Reliance Industries,RELIANCE.NS,1371.16,1408.04,1371.16,1404.97,10750072
2025-07-30,Reliance Industries,RELIANCE.NS,1405.96,1411.11,1389.3,1398.03,7209849
2025-07-31,Reliance Industries,RELIANCE.NS,1376.22,1390.59,1370.37,1378.3,17065827
2025-08-01,Reliance Industries,RELIANCE.NS,1375.03,1393.86,1372.45,1381.77,10321171
2025-08-04,Reliance Industries,RELIANCE.NS,1383.16,1403.98,1379.78,1399.41,6312820
2025-08-05,Reliance Industries,RELIANCE.NS,1398.92,1398.92,1376.22,1379.78,9315972
2025-08-06,Reliance Industries,RELIANCE.NS,1379.98,1383.95,1371.46,1380.87,5834312
2025-08-07,Reliance Industries,RELIANCE.NS,1375.82,1381.77,1354.3,1377.5,9976705
2025-08-08,Reliance Industries,RELIANCE.NS,1373.14,1385.24,1353.31,1356.09,8793606
2025-08-11,Reliance Industries,RELIANCE.NS,1358.27,1376.12,1349.55,1374.33,9997486
2025-08-12,Reliance Industries,RELIANCE.NS,1370.07,1389.9,1363.43,1368.58,12244664
2025-08-13,Reliance Industries,RELIANCE.NS,1376.12,1379.88,1365.71,1370.76,7457021
2025-08-14,Reliance Industries,RELIANCE.NS,1370.96,1374.35,1363.79,1367.48,7126128
2025-08-18,Reliance Industries,RELIANCE.NS,1383.6,1388.48,1370.66,1375.34,11785109
2025-08-19,Reliance Industries,RELIANCE.NS,1383.6,1414.46,1382.71,1413.56,14384719
2025-08-20,Reliance Industries,RELIANCE.NS,1406.5,1418.34,1403.51,1406.5,8725641
2025-08-21,Reliance Industries,RELIANCE.NS,1418.44,1425.31,1413.76,1418.24,11021323
2025-08-22,Reliance Industries,RELIANCE.NS,1413.46,1416.85,1401.42,1402.71,5818868
